    0.50000    0.81698
    1.00000    1.53585
    1.50000    2.15663
    2.00000    2.67930
    2.50000    3.10388
    3.00000    3.43035
    3.50000    3.65873
    4.00000    3.78900
    4.50000    3.82118
    5.00000    3.75525
    5.50000    3.59123
    6.00000    3.32910
    6.50000    2.96888
    7.00000    2.51056
    7.50000    1.95413
    8.00000    1.29961
    8.50000    0.54698
    9.00000   -0.30374
